"transcript_id","gene_id","gene_symbol"
"ENST00000475244.5","ENSG00000082684.16","SEMA5B"
"ENST00000357599.8","ENSG00000082684.16","SEMA5B"
"ENST00000195173.8","ENSG00000082684.16","SEMA5B"
"ENST00000264235.13","ENSG00000082701.17","GSK3B"
"ENST00000678159.1","ENSG00000082701.17","GSK3B"
"ENST00000679068.1","ENSG00000082701.17","GSK3B"
"ENST00000677169.1","ENSG00000082701.17","GSK3B"
"ENST00000677788.1","ENSG00000082701.17","GSK3B"
"ENST00000678678.1","ENSG00000082701.17","GSK3B"
"ENST00000677530.1","ENSG00000082701.17","GSK3B"
"ENST00000316626.6","ENSG00000082701.17","GSK3B"
"ENST00000650344.2","ENSG00000082701.17","GSK3B"
"ENST00000677903.1","ENSG00000082701.17","GSK3B"
"ENST00000474830.1","ENSG00000082701.17","GSK3B"
"ENST00000678286.1","ENSG00000082701.17","GSK3B"
"ENST00000676722.1","ENSG00000082701.17","GSK3B"
"ENST00000678350.1","ENSG00000082701.17","GSK3B"
"ENST00000460797.5","ENSG00000082781.12","ITGB5"
"ENST00000296181.9","ENSG00000082781.12","ITGB5"
"ENST00000360905.9","ENSG00000082805.21","ERC1"
"ENST00000347735.10","ENSG00000082805.21","ERC1"
"ENST00000536573.7","ENSG00000082805.21","ERC1"
"ENST00000691018.1","ENSG00000082805.21","ERC1"
"ENST00000440394.7","ENSG00000082805.21","ERC1"
"ENST00000543086.7","ENSG00000082805.21","ERC1"
"ENST00000538971.6","ENSG00000082805.21","ERC1"
"ENST00000542302.6","ENSG00000082805.21","ERC1"
"ENST00000692909.1","ENSG00000082805.21","ERC1"
"ENST00000543151.1","ENSG00000082805.21","ERC1"
"ENST00000686476.1","ENSG00000082805.21","ERC1"
"ENST00000678113.1","ENSG00000082898.19","XPO1"
"ENST00000676771.1","ENSG00000082898.19","XPO1"
"ENST00000677928.1","ENSG00000082898.19","XPO1"
"ENST00000677190.1","ENSG00000082898.19","XPO1"
"ENST00000677290.1","ENSG00000082898.19","XPO1"
"ENST00000492182.6","ENSG00000082898.19","XPO1"
"ENST00000428210.5","ENSG00000082898.19","XPO1"
"ENST00000676667.1","ENSG00000082898.19","XPO1"
"ENST00000420673.6","ENSG00000082898.19","XPO1"
"ENST00000469337.2","ENSG00000082898.19","XPO1"
"ENST00000676553.1","ENSG00000082898.19","XPO1"
"ENST00000443240.5","ENSG00000082898.19","XPO1"
"ENST00000680228.1","ENSG00000082898.19","XPO1"
"ENST00000676999.1","ENSG00000082898.19","XPO1"
"ENST00000677150.1","ENSG00000082898.19","XPO1"
"ENST00000401558.7","ENSG00000082898.19","XPO1"
"ENST00000474348.5","ENSG00000082996.20","RNF13"
"ENST00000344229.7","ENSG00000082996.20","RNF13"
"ENST00000361785.10","ENSG00000082996.20","RNF13"
"ENST00000392894.8","ENSG00000082996.20","RNF13"
"ENST00000491086.5","ENSG00000082996.20","RNF13"
"ENST00000704565.1","ENSG00000083067.27","TRPM3"
"ENST00000357533.7","ENSG00000083067.27","TRPM3"
"ENST00000377110.9","ENSG00000083067.27","TRPM3"
"ENST00000396283.5","ENSG00000083067.27","TRPM3"
"ENST00000704575.1","ENSG00000083067.27","TRPM3"
"ENST00000361823.9","ENSG00000083067.27","TRPM3"
"ENST00000377101.5","ENSG00000083067.27","TRPM3"
"ENST00000354500.6","ENSG00000083067.27","TRPM3"
"ENST00000704574.1","ENSG00000083067.27","TRPM3"
"ENST00000697375.1","ENSG00000083093.12","PALB2"
"ENST00000697377.2","ENSG00000083093.12","PALB2"
"ENST00000566069.6","ENSG00000083093.12","PALB2"
"ENST00000561514.3","ENSG00000083093.12","PALB2"
"ENST00000697380.1","ENSG00000083093.12","PALB2"
"ENST00000697384.1","ENSG00000083093.12","PALB2"
"ENST00000261584.9","ENSG00000083093.12","PALB2"
"ENST00000237163.9","ENSG00000083097.15","DOP1A"
"ENST00000369739.7","ENSG00000083097.15","DOP1A"
"ENST00000604380.1","ENSG00000083097.15","DOP1A"
"ENST00000484282.1","ENSG00000083097.15","DOP1A"
"ENST00000349129.7","ENSG00000083097.15","DOP1A"
"ENST00000517396.5","ENSG00000083099.11","LYRM2"
"ENST00000521961.1","ENSG00000083099.11","LYRM2"
"ENST00000523075.1","ENSG00000083099.11","LYRM2"
"ENST00000523793.5","ENSG00000083099.11","LYRM2"
"ENST00000520318.1","ENSG00000083099.11","LYRM2"
"ENST00000412237.6","ENSG00000083099.11","LYRM2"
"ENST00000523377.2","ENSG00000083099.11","LYRM2"
"ENST00000524153.5","ENSG00000083099.11","LYRM2"
"ENST00000320393.9","ENSG00000083123.15","BCKDHB"
"ENST00000486968.1","ENSG00000083123.15","BCKDHB"
"ENST00000356489.9","ENSG00000083123.15","BCKDHB"
"ENST00000265713.8","ENSG00000083168.11","KAT6A"
"ENST00000650495.1","ENSG00000083168.11","KAT6A"
"ENST00000648224.1","ENSG00000083168.11","KAT6A"
"ENST00000406337.6","ENSG00000083168.11","KAT6A"
"ENST00000650356.1","ENSG00000083168.11","KAT6A"
"ENST00000470574.2","ENSG00000083168.11","KAT6A"
"ENST00000426524.6","ENSG00000083168.11","KAT6A"
"ENST00000648030.1","ENSG00000083168.11","KAT6A"
"ENST00000396930.4","ENSG00000083168.11","KAT6A"
"ENST00000647809.1","ENSG00000083168.11","KAT6A"
"ENST00000277141.10","ENSG00000083223.18","TUT7"
"ENST00000375960.6","ENSG00000083223.18","TUT7"
"ENST00000375948.2","ENSG00000083223.18","TUT7"
"ENST00000375963.8","ENSG00000083223.18","TUT7"
"ENST00000395544.9","ENSG00000083290.20","ULK2"
"ENST00000361658.6","ENSG00000083290.20","ULK2"
"ENST00000571177.5","ENSG00000083290.20","ULK2"
"ENST00000646743.1","ENSG00000083307.12","GRHL2"
"ENST00000680533.1","ENSG00000083312.19","TNPO1"
"ENST00000679378.1","ENSG00000083312.19","TNPO1"
"ENST00000680025.1","ENSG00000083312.19","TNPO1"
"ENST00000680111.1","ENSG00000083312.19","TNPO1"
"ENST00000506351.6","ENSG00000083312.19","TNPO1"
"ENST00000605210.1","ENSG00000083312.19","TNPO1"
"ENST00000508762.5","ENSG00000083312.19","TNPO1"
"ENST00000337273.10","ENSG00000083312.19","TNPO1"
"ENST00000523768.5","ENSG00000083312.19","TNPO1"
"ENST00000196061.5","ENSG00000083444.17","PLOD1"
"ENST00000481933.1","ENSG00000083444.17","PLOD1"
"ENST00000225328.10","ENSG00000083454.23","P2RX5"
"ENST00000551178.5","ENSG00000083454.23","P2RX5"
"ENST00000547178.5","ENSG00000083454.23","P2RX5"
